date,topic,article_name,url,media_name,extraction_date
2020-05-06,espectaculos,"el cultural san martin, faro de la cultura en los 80, celebra su medio siglo de vida con festejos virtuales ",https://www.lanacion.com.ar/espectaculos/teatro/los-50-anos-del-cultural-san-martin-nid2361701,lanacion,2020-05-06
2020-05-06,espectaculos,la revelacion de noelia marzol sobre gonzalo gerber que hizo ruborizar al bailarin ,https://www.lanacion.com.ar/espectaculos/television/la-revelacion-noelia-marzol-gonzalo-gerber-nid2362205,lanacion,2020-05-06
2020-05-05,espectaculos,el movistar fri music se muda a tu casa ,https://www.lanacion.com.ar/espectaculos/movistar-fri-music-nid2361432,lanacion,2020-05-06
2020-05-06,deportes,coronovarirus: la nba no sabe que hara con los entrenadores +60 cuando vuelva la competencia ,https://www.lanacion.com.ar/deportes/basquetbol/coronovarirus-nba-no-sabe-que-hara-entrenadores-nid2362096,lanacion,2020-05-06
2020-05-06,deportes,"formula 1, la seguridad y la sentencia de un ex piloto sobre una figura actual: ""max verstappen habria muerto cuatro veces en los 80"" ",https://www.lanacion.com.ar/deportes/automovilismo/formula-1-seguridad-sentencia-ex-piloto-figura-nid2361877,lanacion,2020-05-06
2020-05-06,deportes,"michael jordan, el tirano que solo queria ganar ",https://www.lanacion.com.ar/deportes/basquetbol/michael-jordan-tirano-solo-queria-ganar-nid2361898,lanacion,2020-05-06
2020-05-06,deportes,la confesion de novak djokovic: el dia que jugo un dobles bajo los efectos del alcohol ,https://www.lanacion.com.ar/deportes/tenis/la-confesion-djokovic-dia-jugo-dobles-bajo-nid2362090,lanacion,2020-05-06
2020-05-06,deportes,pablo zabaleta. la vida entre barcelona y londres durante la pandemia y una decision que puede acelerarse ,https://www.lanacion.com.ar/deportes/futbol/pablo-zabaleta-la-vida-barcelona-londres-durante-nid2361935,lanacion,2020-05-06
2020-05-06,deportes,"michael owen, el balon de oro que sano sus heridas montando sus propios caballos ",https://www.lanacion.com.ar/deportes/futbol/michael-owen-balon-oro-caballos-nid2361790,lanacion,2020-05-06
2020-05-06,lifestyle,"argentinos en nueva zelanda: ""en buenos aires las mismas medidas no hubieran funcionado"" ",https://www.lanacion.com.ar/lifestyle/argentinos-nueva-zelanda-en-buenos-aires-mismas-nid2361727,lanacion,2020-05-06
2020-05-06,tecnologia,nuevos equipos: microsoft presenta su tableta surface go 2 y la portatil surface book 3 ,https://www.lanacion.com.ar/tecnologia/nuevos-equipos-microsoft-presenta-su-tableta-surface-nid2362258,lanacion,2020-05-06
2020-05-06,tecnologia,coronavirus: desarrollan un traje especial para asistir de forma segura a bares y recitales ,https://www.lanacion.com.ar/tecnologia/desarrollan-traje-especial-asistir-forma-segura-bares-nid2362207,lanacion,2020-05-06
2020-05-06,lifestyle,espacios de conexion: ideas para revalorizar los lugares de paso ,https://www.lanacion.com.ar/lifestyle/espacios-conexion-ideas-revalorizar-lugares-paso-nid2361825,lanacion,2020-05-06
